Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Item code,Tool name,ag11_01,ag11_07
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",LFwa12jnrL2,2015-05-27T00:00:00Z,1,HAND HOE,5,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",vqK89X1n7z7,2014-09-10T00:00:00Z,2,HAND-POWERED SPRAYER,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",TfTiB3qRvU2,2014-09-23T00:00:00Z,7,TRACTOR PLOUGH,0,1
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",4DD1mGbS2b6,2015-05-15T00:00:00Z,13,GERI CANS/DRUMS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",e4zTqWoHTi,2015-03-10T00:00:00Z,13f,AXE,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Yt9L1fZvpf5,2014-09-15T00:00:00Z,2,HAND-POWERED SPRAYER,2,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",kLYaJ3DYGC7,2014-09-22T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",aC1Yp9Vbbb9,2014-12-16T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",uF4YRcniT69,2015-04-15T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Jsv9PkxATh9,2014-09-10T00:00:00Z,13e,CUTLASS,2,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",AKMWbrcHqo7,2014-09-02T00:00:00Z,1,HAND HOE,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",h7GgmuPVUH3,2014-09-08T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",UNJbgF8rDE4,2014-09-25T00:00:00Z,13e,CUTLASS,3,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",YqAFB2BMNLB,2014-09-28T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",gRQgL3UsPb6,2014-08-24T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",sSK4YGpVFE3,2015-01-02T00:00:00Z,13,GERI CANS/DRUMS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",rvasPDxnwj3,2015-02-27T00:00:00Z,13,GERI CANS/DRUMS,20,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",qie8QYVB3s6,2014-08-28T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",LcDR4MVNrw,2014-12-15T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",QYtwXPgNBa3,2015-04-15T00:00:00Z,13e,CUTLASS,5,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",CTRQQXCQTVB,2014-09-15T00:00:00Z,13d,STOREROOM,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",LeYiNjAjKi2,2014-09-09T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",5xb8kqgFVh9,2015-04-28T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",eze6AQDVxQ4,2014-08-27T00:00:00Z,2,HAND-POWERED SPRAYER,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",dVULAjf4W89,2015-03-10T00:00:00Z,13e,CUTLASS,1,3
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",c4ZGhkt4uq2,2014-09-07T00:00:00Z,13h,SICKLE (FOR COCOA HARVESTING),2,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",vz6UQ8NGgEA,2015-02-09T00:00:00Z,13,GERI CANS/DRUMS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",ZgVCya2zX73,2015-02-19T00:00:00Z,13,GERI CANS/DRUMS,5,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",WgmUQnWemm7,2014-08-24T00:00:00Z,11,WATERING CAN,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",ArjKWQXjiQ2,2015-01-02T00:00:00Z,11,WATERING CAN,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",dSafpBy1bV9,2014-09-02T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",rfcJhQz5u38,2014-09-02T00:00:00Z,13,GERI CANS/DRUMS,6,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",BNLAgvK3aCA,2014-12-17T00:00:00Z,1,HAND HOE,6,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",9avkr7kTx68,2015-03-14T00:00:00Z,1,HAND HOE,4,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",TfTiB3qRvU2,2014-09-23T00:00:00Z,1,HAND HOE,5,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",wbguRJt7c17,2014-09-02T00:00:00Z,1,HAND HOE,0,2
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",thieXHRj9r7,2014-09-09T00:00:00Z,13h,SICKLE (FOR COCOA HARVESTING),1,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",Kte7LVWAkq7,2014-10-03T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",UNJbgF8rDE4,2014-09-25T00:00:00Z,13c,SHEDS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",QNH5zfmLt2B,2014-09-09T00:00:00Z,2,HAND-POWERED SPRAYER,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",ymaHgFS7sD7,2014-09-28T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",UDYnaavH8U3,2015-02-17T00:00:00Z,13f,AXE,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",wbguRJt7c17,2014-09-02T00:00:00Z,13,GERI CANS/DRUMS,20,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",W8ZrkDDq8B,2014-09-12T00:00:00Z,2,HAND-POWERED SPRAYER,1,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",jVAvmnH4bS6,2015-04-15T00:00:00Z,13,GERI CANS/DRUMS,5,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",TfTiB3qRvU2,2014-09-23T00:00:00Z,9,SHELLER/THRESHER,0,1
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",zebc4qh1zU8,2014-08-29T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",eze6AQDVxQ4,2014-08-27T00:00:00Z,13,GERI CANS/DRUMS,6,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",3262VdP66d2,2014-09-14T00:00:00Z,13e,CUTLASS,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",d4TMBLeBJr2,2014-12-29T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,3
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",qAcLcu8zBx5,2015-05-27T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",LFwa12jnrL2,2015-05-27T00:00:00Z,13a,COOL STORAGE,6,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",rfcJhQz5u38,2014-09-02T00:00:00Z,13e,CUTLASS,5,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",TfTiB3qRvU2,2014-09-23T00:00:00Z,8,TRACTOR HARROW,0,1
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",87qeDKg8sj5,2015-02-09T00:00:00Z,13e,CUTLASS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Jsv9PkxATh9,2014-09-10T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",WX9WPcwEjJ9,2015-03-29T00:00:00Z,13c,SHEDS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",CTRQQXCQTVB,2014-09-15T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",2Q7MnSV2oJ5,2014-09-06T00:00:00Z,13f,AXE,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",aEPhhDYMsKA,2015-02-12T00:00:00Z,11,WATERING CAN,1,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",QYtwXPgNBa3,2015-04-15T00:00:00Z,13,GERI CANS/DRUMS,5,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",5xb8kqgFVh9,2015-04-28T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",LeYiNjAjKi2,2014-09-07T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",4xFbY5oyU82,2014-09-09T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",2,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",qAcLcu8zBx5,2015-05-27T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",uF4YRcniT69,2015-04-15T00:00:00Z,2,HAND-POWERED SPRAYER,1,1
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",aEPhhDYMsKA,2015-02-12T00:00:00Z,2,HAND-POWERED SPRAYER,1,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",tsyzA3E2k36,2014-08-24T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",5G241XCT6VA,2014-10-02T00:00:00Z,1,HAND HOE,5,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",uA6dFVY3tr2,2014-09-07T00:00:00Z,1,HAND HOE,4,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",h9yzMoqrEr7,2014-12-17T00:00:00Z,13e,CUTLASS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",dSafpBy1bV9,2014-09-02T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",nYHDrtr9BkA,2014-09-07T00:00:00Z,2,HAND-POWERED SPRAYER,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",uA6dFVY3tr2,2014-09-07T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",o1P6K2wcxu7,2015-05-15T00:00:00Z,1,HAND HOE,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",5xb8kqgFVh9,2015-04-28T00:00:00Z,2,HAND-POWERED SPRAYER,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",n3hCRp3nTfB,2015-03-10T00:00:00Z,1,HAND HOE,3,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",JsGWt7k9dz2,2015-04-27T00:00:00Z,13e,CUTLASS,3,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",Kte7LVWAkq7,2014-09-27T00:00:00Z,13,GERI CANS/DRUMS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",Xg5bY5Ztxx2,2015-02-17T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",gRQgL3UsPb6,2014-08-24T00:00:00Z,13e,CUTLASS,5,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",X4aAZpreBL7,2014-09-04T00:00:00Z,13f,AXE,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",MdadqCNEiL,2014-12-31T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),3,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",HJ9K9FonFCA,2014-08-17T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",LFwa12jnrL2,2015-05-27T00:00:00Z,13f,AXE,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",aEPhhDYMsKA,2015-02-12T00:00:00Z,1,HAND HOE,5,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",9M4qT2DMJj,2014-08-27T00:00:00Z,1,HAND HOE,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",LcDR4MVNrw,2014-12-15T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",C7yu9JZpZ96,2014-09-28T00:00:00Z,1,HAND HOE,10,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",HYK4pqongQ7,2014-09-19T00:00:00Z,13c,SHEDS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",V42v2Qoi8j3,2015-02-09T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",4DD1mGbS2b6,2015-05-15T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",fkisAfkhBS2,2014-12-29T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",cSN6zpcALp9,2014-12-29T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",56esinYPtWB,2014-10-03T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",HYK4pqongQ7,2014-09-19T00:00:00Z,11,WATERING CAN,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",3oYDbENAuo,2014-10-05T00:00:00Z,13,GERI CANS/DRUMS,2,2
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",jR5EnTkAqM3,2015-02-09T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",GPMVX5tyrx4,2014-09-28T00:00:00Z,1,HAND HOE,8,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",9M4qT2DMJj,2014-08-27T00:00:00Z,13e,CUTLASS,6,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",LeYiNjAjKi2,2014-09-07T00:00:00Z,1,HAND HOE,2,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",CxMdVRz4Fo,2014-08-21T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",rvasPDxnwj3,2015-02-27T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",qG2u89ePnM3,2015-03-11T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",jVAvmnH4bS6,2015-04-15T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",uCZDB9k9WmA,2015-04-01T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",ZsXLTqgEPA2,2015-04-27T00:00:00Z,13e,CUTLASS,1,3
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",MFMymqGXjf8,2014-12-16T00:00:00Z,13,GERI CANS/DRUMS,8,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",HYK4pqongQ7,2014-09-19T00:00:00Z,7,TRACTOR PLOUGH,0,1
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",zAweUkHmCz8,2015-05-26T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",qG2u89ePnM3,2015-03-11T00:00:00Z,13f,AXE,1,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",ignYVcEWdh6,2014-09-27T00:00:00Z,2,HAND-POWERED SPRAYER,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",dQNLmp8vbx7,2015-02-23T00:00:00Z,13e,CUTLASS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",oJSmP1FYvbB,2015-01-02T00:00:00Z,1,HAND HOE,1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",QFh29fHsCvA,2015-04-28T00:00:00Z,13e,CUTLASS,3,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",EAdeyuGhu85,2015-02-17T00:00:00Z,13,GERI CANS/DRUMS,4,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",jR5EnTkAqM3,2015-02-09T00:00:00Z,13c,SHEDS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",Wth4nHzDVc8,2015-01-02T00:00:00Z,2,HAND-POWERED SPRAYER,0,1
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",vqK89X1n7z7,2014-09-10T00:00:00Z,13,GERI CANS/DRUMS,2,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",5JcGGbr2Y88,2014-10-05T00:00:00Z,1,HAND HOE,2,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",gggGZ6AgZ6A,2015-05-26T00:00:00Z,13e,CUTLASS,6,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",UUj4sWMqYC3,2014-12-29T00:00:00Z,11,WATERING CAN,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",jR5EnTkAqM3,2015-02-09T00:00:00Z,13b,SILOS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Jsv9PkxATh9,2014-09-10T00:00:00Z,2,HAND-POWERED SPRAYER,2,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",k8zEL6BmKHB,2015-04-28T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",jR5EnTkAqM3,2015-02-09T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",XiQuiDjntD2,2014-12-29T00:00:00Z,13e,CUTLASS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",4TD5PFFKHJ7,2014-09-13T00:00:00Z,13d,STOREROOM,1,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",pKpxx6da5u6,2014-08-28T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",GDXUCUdQZB6,2014-09-25T00:00:00Z,2,HAND-POWERED SPRAYER,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",HYK4pqongQ7,2014-09-19T00:00:00Z,13e,CUTLASS,6,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",NqtNJxp3qaB,2014-08-28T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",XqoC5saQNR5,2014-11-22T00:00:00Z,5,OX CART,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",LcDR4MVNrw,2014-12-15T00:00:00Z,13e,CUTLASS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",dVULAjf4W89,2015-02-18T00:00:00Z,13,GERI CANS/DRUMS,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",LeYiNjAjKi2,2014-09-07T00:00:00Z,2,HAND-POWERED SPRAYER,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",CTRQQXCQTVB,2014-09-13T00:00:00Z,13g,"""SOSO"" (USED TO DIG HOLES/PLUCK PLANTAINS/HARVEST YAMS)",4,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",eaQik5x8C35,2014-09-27T00:00:00Z,13,GERI CANS/DRUMS,8,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",go6Ch5Km3k7,2014-12-16T00:00:00Z,13c,SHEDS,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",fkisAfkhBS2,2014-12-29T00:00:00Z,13,GERI CANS/DRUMS,4,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",go6Ch5Km3k7,2014-12-16T00:00:00Z,1,HAND HOE,6,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",zbPhVbZ2hNA,2014-08-13T00:00:00Z,13e,CUTLASS,7,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",ymaHgFS7sD7,2014-09-28T00:00:00Z,11,WATERING CAN,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",arUegScQDF9,2014-12-31T00:00:00Z,13e,CUTLASS,3,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",dWWPvz9La34,2014-10-03T00:00:00Z,13,GERI CANS/DRUMS,3,0
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",w5r45534D96,2014-09-27T00:00:00Z,13f,AXE,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",UDYnaavH8U3,2015-02-17T00:00:00Z,13,GERI CANS/DRUMS,7,0
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",13sx7zZ45L7,2015-02-22T00:00:00Z,13i,SICKLE (GRASS CUTTING/THRESHING),1,1
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",K7cFANftUD3,2014-09-07T00:00:00Z,1,HAND HOE,1,0
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",Wth4nHzDVc8,2015-01-02T00:00:00Z,13d,STOREROOM,1,0
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",AZbZLMWXXU5,2014-09-03T00:00:00Z,2,HAND-POWERED SPRAYER,2,0
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",3262VdP66d2,2014-09-14T00:00:00Z,1,HAND HOE,2,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",Ny58V5eghz7,2014-12-29T00:00:00Z,2,HAND-POWERED SPRAYER,1,0
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",9avkr7kTx68,2015-03-14T00:00:00Z,13d,STOREROOM,1,0
